,category,transit_period,transit_duration,transit_depth,transit_depth.1,planet_radius,star_temperature,star_radius,star_surface_gravity,star_brightness,relative_radius,apparent_luminosity,estimated_luminosity
4256,1,4.60690612,4.176,137.5,137.5,0.9,5529.0,0.775,4.583,0.580602047682958,1.1612903225806452,32.92624521072797,561293179245897.0
4257,1,1.50178705,2.936,86.7,86.7,0.93,5964.0,0.987,4.471,0.5510087346993092,0.9422492401215806,29.529972752043598,1232494087213521.0
4258,1,0.499664962,1.6123,34.3,34.3,0.5,5570.0,0.855,4.561,-2.762720531347767,0.5847953216374269,21.27395645971593,703644034637810.1
4259,1,17.4453935,6.39,501.7,501.7,32.01,6260.0,1.063,4.433,1.219384535256833,30.11288805268109,78.5133020344288,1735257227240993.0
4263,1,1.4725859,2.953,84.4,84.4,0.93,6077.0,0.999,4.471,0.6152478775174732,0.9309309309309309,28.581103962072472,1361093380452807.0
4264,1,2.97607935,4.606,130.4,130.4,1.1,5547.0,0.865,4.534,0.7697105355296862,1.2716763005780347,28.310898827616153,708377695869348.8
4266,1,1.44438449,2.704,75.4,75.4,1.08,6667.0,1.213,4.358,0.397267864808647,0.8903544929925804,27.884615384615383,2906989226412387.0
4273,0,7.74347801,2.7878,77.8,77.8,0.62,5051.0,0.721,4.562,-4.0041961004178965,0.8599167822468794,27.907310423990243,338360769131548.7
4275,0,5.60473115,2.885,210.0,210.0,1.11,5401.0,0.777,4.593,1.0237799543161317,1.4285714285714286,72.79029462738302,513734517556891.06
4276,1,132.778041,5.624,9036.0,9036.0,10.38,5780.0,1.0,4.438,-0.667369614481145,10.38,1606.6856330014225,1116121190560000.0
4278,1,184.568,13.09,409.9,409.9,1.53,5680.0,0.75,4.595,0.6643294697830363,2.04,31.31398013750955,585485130240000.0
4280,1,2.48882685,3.487,80.2,80.2,1.05,6246.0,1.092,4.433,0.3633438230956849,0.9615384615384615,22.99971322053341,1814902071394863.2
4281,1,367.19796,15.92,146.1,146.1,1.08,6054.0,0.889,4.525,-0.4854790078499393,1.2148481439820022,9.17713567839196,1061630014450462.5
4283,1,17.6604653,2.837,309.2,309.2,1.76,5910.0,0.94,4.505,1.0851319446480865,1.872340425531915,108.98836799436023,1077967409067395.9
4285,1,1.69999106,3.289,95.6,95.6,0.55,4289.0,0.554,4.684,1.2006180440964709,0.9927797833935018,29.066585588324717,103858899012262.05
4287,1,4.2059745,8.006,41.2,41.2,0.75,5960.0,1.163,4.291,0.3388030269629028,0.6448839208942391,5.1461403947039726,1706650013122992.8
4289,1,0.566803216,3.325,20.2,20.2,0.54,6473.0,1.182,4.33,-0.5886947092319332,0.4568527918781726,6.075187969924811,2452773137335990.5
4290,1,365.13981,4.46,531.0,531.0,1.86,5610.0,0.815,4.564,0.4831606512733826,2.2822085889570554,119.05829596412556,657910265006882.2
4291,1,37.809539,7.547,487.4,487.4,1.79,5595.0,0.82,4.57,1.073583334703248,2.182926829268293,64.58195309394462,658912988159300.1
4292,1,381.18654,9.73,985.0,985.0,2.29,4977.0,0.734,4.607,1.1407096300076214,3.119891008174387,101.23329907502568,330569425338481.0
4294,0,5.17624997,5.261,78.7,78.7,1.31,5578.0,1.497,4.088,0.1229883786187351,0.8750835003340013,14.959133244630298,2169489938875453.5
4295,1,370.62071,12.58,344.3,344.3,2.12,6432.0,1.136,4.382,0.5632791327656996,1.8661971830985917,27.36883942766296,2208720722043649.0
4296,1,0.589458602,0.8278,158.4,158.4,0.98,5286.0,0.776,4.517,0.7574401374632957,1.2628865979381443,191.35056776999275,470145277088393.06
4297,0,3.91794676,2.549,116.5,116.5,0.94,5500.0,0.87,4.547,0.3503516369077413,1.0804597701149425,45.70419772459788,692610806250000.0
4302,1,0.614701901,0.947,131.6,131.6,0.82,4954.0,0.724,4.563,1.1753554598421367,1.1325966850828728,138.96515311510032,315719307385472.25
4303,1,0.934181579,3.943,12.1,12.1,0.79,7624.0,2.152,4.029,-2.198282220293789,0.3671003717472119,3.068729393862541,1.5646459651210568e+16
4305,1,379.65261,19.04,82.3,82.3,1.2,6471.0,1.302,4.141,-0.7518188247027753,0.9216589861751151,4.322478991596639,2972402156744370.5
4308,1,1.215181097,1.295,39.7,39.7,0.87,6717.0,1.365,4.268,-0.5403349050879221,0.6373626373626373,30.65637065637066,3792858981627086.5
4309,1,21.5324915,4.156,100.5,100.5,1.47,6737.0,1.41,4.228,-0.6168444459724767,1.0425531914893618,24.181905678537056,4095476277862090.0
4310,1,3.74779583,3.157,88.5,88.5,1.06,6341.0,1.111,4.409,0.1092744043092394,0.9540954095409542,28.03294266708901,1995533995024474.8
4312,1,0.91842238,5.664,162.9,162.9,16.07,5288.0,0.74,4.613,1.17968618857145,21.716216216216218,28.760593220338986,428182807461771.6
4313,1,373.43233,16.5,166.7,166.7,1.48,6146.0,1.141,4.303,-0.5684846418284656,1.2971078001752847,10.103030303030302,1857554276945090.0
4314,0,9.74048508,1.6993,121.4,121.4,0.95,5051.0,0.721,4.562,-4.0041961004178965,1.317614424410541,71.44118166303772,338360769131548.7
4315,1,397.73781,13.08,460.8,460.8,2.2,6194.0,1.02,4.457,0.9263385579065576,2.1568627450980395,35.22935779816514,1531387675522149.8
4316,1,5.35745121,2.592,78.2,78.2,1.65,6123.0,1.86,3.982,-1.2043799769161314,0.8870967741935483,30.169753086419753,4862761013881981.0
4317,1,2.16132662,4.487,112.2,112.2,0.5,3754.0,0.43,4.818,0.3510734250292933,1.1627906976744187,25.005571651437485,36720956433176.33
4319,0,6.76289308,6.204,50.9,50.9,1.21,6547.0,1.63,4.122,-0.5526053031543126,0.7423312883435583,8.204384268214056,4881401974642720.0
4323,1,1.09844642,1.528,45.0,45.0,1.73,6403.0,2.391,3.772,-0.7756378327140054,0.7235466332078628,29.45026178010471,9609331139742010.0
4324,1,25.94947,15.7,238.3,238.3,1.22,5348.0,0.748,4.609,1.1861822816654215,1.6310160427807485,15.178343949044587,457687224528127.6
4326,1,1.8789138,4.279,30.2,30.2,1.9,8046.0,3.339,3.704,-0.948866981886582,0.5690326445043425,7.057723767235335,4.672539173047581e+16
4327,0,41.8681996,5.783,150.7,150.7,1.25,5852.0,0.837,4.559,-0.433510263098167,1.4934289127837514,26.05913885526543,821614671468353.4
4328,1,0.514771509,1.256,43.4,43.4,0.57,5730.0,0.87,4.545,-0.048075406189184,0.6551724137931034,34.554140127388536,815937687132129.0
4329,0,8.61742738,2.713,154.9,154.9,1.01,5009.0,0.84,4.491,0.3792231617698367,1.2023809523809523,57.095466273497976,444183783332277.4
4330,1,35.945188,8.23,72.6,72.6,1.5,6578.0,1.744,4.087,-1.903070878578856,0.8600917431192661,8.82138517618469,5694668367935998.0
4331,1,5.00749378,2.898,56.6,56.6,1.68,5242.0,2.243,3.644,-0.9575284393452098,0.7489968791796701,19.53071083505866,3798801611877540.0
4332,0,196.436796,8.556,631.9,631.9,2.33,5462.0,0.946,4.452,0.6311272161916249,2.463002114164905,73.85460495558672,796506008018521.0
4335,1,0.566810643,3.471,45.6,45.6,0.52,5776.0,0.758,4.598,0.4181997203336666,0.6860158311345647,13.13742437337943,639509719619280.8
4339,1,262.477098,5.816,1016.0,1016.0,1.92,4227.0,0.62,4.641,1.0504861148135711,3.096774193548387,174.69050894085282,122719158982309.28
4340,1,2.21030572,2.492,92.0,92.0,1.06,6355.0,1.09,4.418,0.4485148214388673,0.9724770642201834,36.91813804173355,1937827949278672.8
4342,1,5.99321872,3.92,203.2,203.2,1.23,5853.0,0.868,4.544,0.9003541855306715,1.4170506912442395,51.836734693877546,884206181641195.6
4344,1,0.70544189,1.772,133.5,133.5,1.04,5838.0,0.897,4.529,1.1269956556981255,1.1594202898550725,75.33860045146727,934633296292581.0
4345,1,0.981399749,0.5051,158.3,158.3,1.21,6038.0,0.898,4.524,0.2796164009956053,1.3474387527839642,313.4032864779252,1071828024418684.9
4347,1,0.933728755,4.363,13.5,13.5,0.72,6652.0,1.863,4.036,-2.3859471318974133,0.3864734299516908,3.094201237680495,6795707409750264.0
4348,1,12.607591424,29.1267,79.5,79.5,1.61,6047.0,1.002,4.47,-2.0965100951549003,1.6067864271457086,2.7294544181112177,1342441339544770.0
4351,1,0.734573766,1.295,68.4,68.4,0.86,5602.0,1.051,4.325,0.2543538167412725,0.818268315889629,52.81853281853282,1087872128048186.8
4352,1,289.86046,11.103,234.5,234.5,1.5,5914.0,0.971,4.451,-0.4104130432084901,1.544799176107106,21.120417905070703,1153356959557745.8
4353,1,357.13089,13.04,330.5,330.5,1.62,5838.0,0.897,4.529,0.726403248236543,1.8060200668896322,25.34509202453988,934633296292581.0
4354,1,370.50684,12.132,418.6,418.6,2.06,6360.0,0.999,4.458,0.4232522371845344,2.062062062062062,34.50379162545335,1632899436049820.2
4355,1,1.332580225,2.057,46.3,46.3,2.18,6858.0,3.096,3.731,-0.2472889277376467,0.7041343669250646,22.508507535245503,2.120273215554327e+16
4359,0,7.99144696,3.639,145.0,145.0,1.53,5700.0,1.006,4.434,0.4983182018259836,1.5208747514910537,39.846111569112395,1068305302803599.9
4360,1,2.9039446,10.542,13.1,13.1,1.17,7846.0,3.05,3.829,-3.6830003863270777,0.3836065573770492,1.2426484538038323,3.5252741292791096e+16
4361,1,68.538296,3.627,1087.0,1087.0,25.77,4687.0,8.123,2.613,-0.2032598523229503,3.1724732241782596,299.6967190515578,3.184290788707807e+16
4363,1,369.7985,12.564,1106.4,1106.4,2.53,5680.0,0.757,4.582,1.033163199896313,3.342140026420079,88.06112702960841,596465188264714.2
4364,1,6.5588346,3.034,41.2,41.2,0.7,5780.0,1.0,4.438,-2.6385729744407533,0.7,13.579433091628216,1116121190560000.0
4365,1,0.643007769,0.69,68.1,68.1,0.35,3925.0,0.421,4.825,0.3864410429853618,0.831353919239905,98.69565217391305,42065188171266.01
4367,1,1.061937837,2.31,52.0,52.0,0.68,5893.0,0.941,4.505,-0.0675636854710996,0.7226354941551542,22.51082251082251,1067886290870583.6
4371,1,15.07277287,0.7794,345.0,345.0,1.73,5521.0,0.771,4.594,0.0031715504410362,2.243839169909209,442.64819091608933,552305978935507.2
4372,1,1.71659304,1.154,138.0,138.0,1.17,6192.0,0.987,4.467,0.509866811770822,1.1854103343465046,119.58405545927211,1432049717800600.0
4375,1,358.818895,2.503,666.1,666.1,2.66,6056.0,0.918,4.47,-0.249454292102304,2.89760348583878,266.12065521374353,1133519063215621.5
4376,1,181.3537,16.19,455.0,455.0,2.11,5900.0,0.951,4.509,1.1905130103947363,2.2187171398527865,28.10376775787523,1095895340576099.9
4378,1,3.74786694,3.632,80.9,80.9,0.89,5957.0,0.971,4.498,-0.5035237108887496,0.9165808444902163,22.27422907488987,1187268266902304.5
4380,1,0.913244995,0.4931,47.8,47.8,0.77,5923.0,1.049,4.402,-0.6652042501164876,0.7340324118207817,96.9377408233624,1354309444035831.8
4381,1,2.97599368,4.023,55.0,55.0,0.79,6202.0,1.055,4.394,-0.1115927608857961,0.7488151658767773,13.671389510315686,1646766284870785.8
4383,1,0.584148495,1.6192,66.2,66.2,0.87,5427.0,1.031,4.347,-0.2278006484557324,0.8438409311348206,40.884387351778656,922054553438610.6
4385,1,0.824180121,2.839,208.1,208.1,17.8,5977.0,0.883,4.514,0.2695113672938722,20.158550396375993,73.30045790771398,995071827118659.4
4386,1,0.579770948,1.0377,467.9,467.9,2.4,5561.0,0.854,4.561,0.7458915275184573,2.810304449648712,450.9010311265298,697472873872977.2
4388,1,0.92225589,4.227,33.0,33.0,1.29,5631.0,1.485,4.114,-1.3804962785749173,0.8686868686868686,7.806955287437899,2217149696855886.8
4391,1,0.75499096,2.485,215.8,215.8,1.39,5743.0,0.946,4.466,1.041824657354942,1.4693446088794926,86.84104627766601,973503546326644.8
4392,1,353.40191,6.681,948.0,948.0,2.35,4957.0,0.763,4.561,1.026667106802341,3.0799475753604195,141.894925909295,351499532332256.3
4394,1,1.428596987,2.1401,50.0,50.0,1.62,6745.0,2.144,3.901,-1.1877788501204265,0.7555970149253731,23.363394233914303,9514311760466490.0
4399,1,2.21701025,2.148,29.4,29.4,1.16,7524.0,2.092,4.067,-1.1047732161419002,0.5544933078393881,13.687150837988826,1.4025505018060756e+16
4400,1,43.0759115,90.95,3452.0,3452.0,213.46,4766.0,5.915,2.919,-3.1308324733394914,36.08791208791209,37.95492028587136,1.805201351409348e+16
4402,1,372.62637,18.52,542.0,542.0,2.38,6014.0,0.993,4.486,0.8281753733754317,2.3967774420946624,29.26565874730022,1289888563049587.0
4403,1,1.02087831,2.429,33.4,33.4,0.64,5750.0,1.106,4.337,-0.1166452777366626,0.5786618444846292,13.75051461506793,1337154630765625.2
4404,1,1.26132769,1.244,109.7,109.7,0.14,2900.0,0.132,5.224,1.1934001628809456,1.0606060606060606,88.18327974276528,1232366414400.0002
4405,1,6.09406648,2.085,3027.0,3027.0,54.54,6785.0,1.666,4.162,-3.381292951518174,32.737094837935174,1451.7985611510792,5882330233706296.0
4406,1,1.1578141,3.253,54.8,54.8,1.24,5412.0,1.629,3.941,-0.5172376851982453,0.7612031921424186,16.845988318475253,2276529698727825.5
4408,1,0.566800926,4.407,264.5,264.5,2.19,5780.0,1.0,4.438,-2.627746152617467,2.19,60.01815293850692,1116121190560000.0
4409,1,24.1876477,2.654,194.8,194.8,118.8,6437.0,1.31,4.273,-0.5201248376844546,90.68702290076335,73.39864355689527,2946297707414732.5
4411,1,2.44926655,2.988,108.2,108.2,0.76,4840.0,0.749,4.551,0.7025842402253129,1.014686248331108,36.21151271753681,307854199295695.4
4412,1,2.17812826,2.601,100.8,100.8,0.81,5426.0,0.805,4.579,0.9732547858074634,1.0062111801242235,38.75432525951557,561708399882683.75
4414,1,1.33259494,2.783,92.7,92.7,0.89,6063.0,0.918,4.51,0.6498937073519873,0.9694989106753812,33.309378368666906,1138768997994087.0
4415,1,2.05048377,3.67,60.5,60.5,0.66,5568.0,0.854,4.451,0.0630799645298857,0.7728337236533959,16.4850136239782,700991331983022.9
4416,1,1.19550618,3.337,26.9,26.9,0.78,6088.0,1.463,4.15,-0.5879729211103812,0.5331510594668489,8.06113275397063,2940270098389748.0
4418,1,0.683082998,4.409,143.3,143.3,9.92,8247.0,7.762,3.17,-4.404066719757927,1.2780211285751095,32.50170106600137,2.7869633339905613e+17
4419,1,0.791771167,2.4463,509.2,509.2,82.71,6218.0,3.07,3.678,-0.297814096246315,26.941368078175895,208.15108531251278,1.4088982243520268e+16
4420,1,0.894172544,0.8302,86.2,86.2,0.68,4982.0,0.736,4.591,-0.0098206357469074,0.923913043478261,103.83040231269574,333710999299043.6
4421,1,1.68207624,1.519,54.7,54.7,1.01,6495.0,1.311,4.191,-0.3692711202800029,0.7704042715484364,36.01053324555629,3058595216779568.5
4422,1,9.8480917,3.079,141.9,141.9,0.88,5289.0,0.748,4.546,0.37994494989139,1.1764705882352942,46.08639168561221,437821882329906.8
4423,1,0.566800593,3.909,12.3,12.3,0.48,6476.0,1.353,4.255,-1.4050370747076997,0.3547671840354767,3.146584804297775,3219755943232787.0
4424,1,0.969602551,1.728,111.0,111.0,0.69,4856.0,0.66,4.643,0.9075720667461954,1.0454545454545454,64.23611111111111,242215863647418.8
4426,1,9.25801294,2.854,88.1,88.1,1.73,6200.0,1.834,3.977,-0.5591013962482845,0.9432933478735005,30.868955851436578,4970103361081601.0
4427,1,25.9554044,8.491,122.7,122.7,1.46,6058.0,1.038,4.408,-0.0863301766314619,1.4065510597302504,14.45059474737958,1451148251924036.2
4428,1,3.74788208,4.183,153.4,153.4,0.94,5340.0,0.777,4.593,0.9111810073539568,1.2097812097812097,36.6722448003825,490915863000289.5
4429,1,0.93479255,4.5838,247.5,247.5,24.75,6018.0,1.053,4.33,-0.048075406189184,23.504273504273506,53.994502377939696,1454338415771232.2
4430,1,361.43653,9.08,271.9,271.9,1.56,6028.0,0.938,4.398,-0.3418431716610115,1.6631130063965887,29.944933920704845,1161712470435189.0
4431,1,0.89628253,1.397,86.4,86.4,0.76,5561.0,0.818,4.572,0.7098021214408368,0.9290953545232274,61.846814602720116,639908954770472.6
4432,1,1.67495622,2.994,35.9,35.9,0.77,6323.0,1.263,4.296,-0.6507684876854399,0.6096595407759304,11.990647962591849,2549760731695918.5
4434,1,8.2344072,2.808,59.2,59.2,1.49,6148.0,1.741,3.964,-0.999392150395249,0.8558299827685237,21.082621082621085,4330449491535528.5
4435,1,2.15052332,3.447,115.5,115.5,1.17,5780.0,1.0,4.438,-0.6803618006690887,1.17,33.50739773716275,1116121190560000.0
4436,1,32.6122381,2.886,1321.4,1321.4,31.96,5780.0,1.0,4.438,-2.005564791839297,31.96,457.8655578655579,1116121190560000.0
4437,1,0.967073359,2.4875,773.5,773.5,28.15,5755.0,1.022,4.402,0.6174132418821292,27.544031311154598,310.95477386934675,1145732159515756.8
4438,1,3.5564279,6.998,131.4,131.4,0.8,5404.0,0.694,4.638,1.1998962559749176,1.1527377521613835,18.776793369534154,410752582197753.8
4439,1,0.942997994,1.1658,539.2,539.2,1.56,4499.0,0.693,4.59,1.1645286380188502,2.2510822510822512,462.5150111511409,196757113143609.47
4440,1,0.566796775,5.471,144.1,144.1,0.61,3453.0,0.358,4.892,0.8989106092875663,1.7039106145251397,26.338877718881374,18220167563491.83
4441,0,13.6471211,8.331,75.0,75.0,1.25,5771.0,1.382,4.106,-0.265333630776457,0.9044862518089726,9.002520705797624,2118460561395874.0
4442,0,16.473474,4.201,470.5,470.5,1.63,5364.0,0.754,4.529,1.172468307355926,2.1618037135278514,111.99714353725304,470649680775221.25
4443,1,3.74788322,3.45,242.6,242.6,1.32,5514.0,0.826,4.569,1.1204995626041538,1.5980629539951576,70.31884057971014,630706260242271.8
4444,1,0.705455349,2.469,74.9,74.9,0.64,5383.0,0.736,4.614,0.4131472034828,0.8695652173913044,30.336168489266914,454834236782632.3
4445,1,488.67353,12.35,691.0,691.0,2.03,5218.0,0.772,4.596,1.0699743940954856,2.6295336787564763,55.95141700404859,441825624240652.6
4447,1,1.08906057,2.743,76.2,76.2,0.75,5087.0,0.881,4.463,0.5012053543121929,0.8513053348467651,27.779803135253374,519755109444367.8
4448,1,1.48922187,1.882,613.6,613.6,2.5,5780.0,1.0,4.438,2.22844432918709,2.5,326.03613177470777,1116121190560000.0
4449,1,0.716709761,0.6969,68.4,68.4,1.42,6109.0,1.173,4.229,-3.0442178987532027,1.2105711849957372,98.14894532931555,1916357473647558.2
4450,1,4.1083812,3.279,352.8,352.8,1.62,5730.0,0.87,4.545,1.0872973090127438,1.8620689655172415,107.59377859103385,815937687132129.0
4451,0,1.962282625,1.45,68.3,68.3,0.81,5726.0,0.979,4.418,-0.2739950882350861,0.8273748723186927,47.10344827586207,1030316745446835.1
4452,1,0.523629052,3.443,122.0,122.0,46.33,4136.0,44.448,1.392,-2.4552387915664435,1.0423416126709864,35.43421434795237,5.781314141703226e+17
4454,1,1.04588635,2.833,102.7,102.7,1.1,6249.0,1.076,4.428,1.1118381051455246,1.0223048327137547,36.251323685139425,1765495607262307.0
4457,1,419.92898,14.55,233.5,233.5,1.51,6047.0,0.988,4.431,0.3539605775155038,1.5283400809716599,16.04810996563574,1305190077876771.8
4458,1,1.23521458,0.918,89.5,89.5,0.93,5999.0,0.959,4.494,0.9905777007247216,0.9697601668404588,97.49455337690631,1191112170245024.5
4459,1,1.085229874,0.652,238.1,238.1,1.37,5713.0,0.851,4.554,1.2229934758645944,1.609870740305523,365.1840490797546,771464624718963.5
4460,1,1.540379557,2.026,76.9,76.9,0.81,5812.0,0.914,4.408,0.0241034059660558,0.8862144420131292,37.95656465942745,953223661149834.5
4462,0,3.60011712,2.396,50.2,50.2,0.5,5051.0,0.721,4.562,-4.0041961004178965,0.6934812760055479,20.951585976627715,338360769131548.7
4463,0,9.32867952,1.572,354.4,354.4,1.62,5749.0,0.864,4.547,0.8671519319392602,1.8750000000000002,225.4452926208651,815448840516975.2
4464,0,6.38671206,1.201,223.7,223.7,1.19,5071.0,0.811,4.505,0.227647656243833,1.4673242909987667,186.26144879267275,434926781059562.94
4465,1,158.348345,10.55,899.0,899.0,372.86,6521.0,1.276,4.352,0.5510087346993092,292.2100313479624,85.2132701421801,2944137910908292.0
4468,1,0.93376962,7.023,125.8,125.8,16.3,6056.0,0.975,4.448,0.760327289949505,16.71794871794872,17.91257297451232,1278652986587957.8
4469,1,322.48381,22.99,1023.4,1023.4,3.5,5968.0,0.881,4.534,0.3575695181232651,3.9727582292849033,44.5150065245759,984616421482640.2
4472,1,0.739404894,1.753,246.8,246.8,0.94,4205.0,0.624,4.635,1.2251588402292517,1.5064102564102564,140.78722190530522,121739967058188.95
4475,1,25.949641315,11.6411,67.8,67.8,2.06,5109.0,1.922,3.873,-0.2227481316048658,1.0718002081165454,5.82419187190214,2516809690168872.5
4476,1,1.71051215,1.284,42.2,42.2,1.04,5925.0,1.589,3.989,-0.8442077042614827,0.6544996853366898,32.86604361370717,3111725029279953.5
4477,0,62.869463,6.842,341.7,341.7,1.96,4762.0,0.781,4.535,0.2355873255809089,2.5096030729833547,49.94153756211634,313660356715528.0
4478,1,84.8062818,9.0006,9936.0,9936.0,36.51,5735.0,0.853,4.525,1.114003469510182,42.80187573270809,1103.9264049063395,787103332742739.6
4479,0,29.9632816,2.6,893.2,893.2,2.24,4463.0,0.638,4.623,1.2143320184059652,3.510971786833856,343.53846153846155,161491216036044.8
4480,1,17.99643716,4.164,36923.0,36923.0,30.08,4438.0,0.666,4.606,0.4189215084552198,45.16516516516516,8867.195004803074,172067025003049.88
4481,0,11.63486009,5.466,292.3,292.3,2.61,5570.0,1.548,4.066,0.5560612515501758,1.6860465116279069,53.47603366264178,2306549043847643.0
4485,0,10.8118317,2.627,76.8,76.8,1.24,6025.0,1.196,4.331,-0.6348891490112869,1.0367892976588629,29.234868671488393,1884909764724756.2
4487,1,1.208528832,1.336,180.8,180.8,1.25,6072.0,0.923,4.51,1.1890694341516324,1.3542795232936078,135.32934131736528,1158058380051882.8
4488,1,208.18711785,2.5404,394.7,394.7,1.99,5780.0,1.0,4.438,-1.062187716970309,1.99,155.36923319162335,1116121190560000.0
4489,1,0.93198504,2.0472,326.6,326.6,17.72,5470.0,0.777,4.509,0.1533034797239358,22.805662805662802,159.5349745994529,540494579583644.56
4490,1,0.60818508,0.909,144.7,144.7,96.03,5981.0,1.043,4.372,0.1973325551386323,92.07094918504315,159.18591859185918,1392078821994042.5
